Average User Rating,User Rating Count,Price,Languages,Size,Update_Gap,Name,Subtitle,age_rating,Puzzle,Simulation,Action,Board,In-app Purchases
3.5,5.0,0.0,1.0,9871360.0,387.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,6.0,0.0,1.0,23793664.0,131.0,0,0,4,1.0,0.0,0.0,0.0,1
4.0,56.0,0.0,1.0,53927936.0,197.0,0,0,4,1.0,0.0,0.0,0.0,1
4.5,84.0,0.0,1.0,29378560.0,1203.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,69.0,0.0,1.0,166717440.0,750.0,0,0,4,0.0,0.0,0.0,0.0,0
4.0,422.0,0.0,1.0,155245568.0,1212.0,0,0,12,0.0,0.0,0.0,0.0,1
3.5,5.0,0.0,1.0,16707584.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
4.5,920.0,0.0,2.0,141263872.0,520.0,0,0,4,0.0,1.0,0.0,0.0,1
4.5,943.0,0.0,30.0,44003328.0,1785.0,0,1,12,0.0,0.0,0.0,1.0,1
4.5,8.0,0.0,1.0,13698048.0,589.0,0,0,4,0.0,0.0,0.0,1.0,1
4.0,137.0,0.0,1.0,141152256.0,1791.0,0,0,4,0.0,1.0,0.0,0.0,1
4.5,2699.0,0.0,17.0,371000320.0,1800.0,1,0,4,0.0,0.0,0.0,1.0,1
4.5,16906.0,0.99,13.0,1096585216.0,1374.0,0,0,17,0.0,0.0,1.0,0.0,1
4.5,7.0,0.0,1.0,33144832.0,0.0,0,0,4,0.0,0.0,1.0,0.0,1
3.5,6.0,0.0,1.0,57628672.0,1342.0,0,0,12,1.0,0.0,0.0,0.0,1
3.0,85.0,0.0,1.0,93591552.0,1415.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,8426.0,4.99,10.0,594053120.0,1703.0,0,0,9,0.0,0.0,1.0,0.0,1
5.0,8870.0,2.99,10.0,301697024.0,1703.0,0,0,9,0.0,0.0,1.0,0.0,1
4.0,820.0,0.0,3.0,75834368.0,461.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,7.0,0.0,1.0,17793024.0,17.0,0,0,4,0.0,0.0,0.0,0.0,0
3.5,9.0,0.0,2.0,3190784.0,1724.0,0,0,4,0.0,0.0,0.0,1.0,0
3.5,8.0,0.0,1.0,38846464.0,104.0,0,0,4,0.0,0.0,0.0,0.0,0
2.0,5.0,0.0,1.0,32301056.0,0.0,0,0,4,0.0,1.0,0.0,0.0,1
4.5,76.0,0.0,1.0,14057472.0,35.0,0,0,4,0.0,0.0,1.0,0.0,0
4.5,20.0,0.0,2.0,4395008.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,560.0,0.0,31.0,40591360.0,1253.0,0,0,12,0.0,0.0,0.0,0.0,1
3.5,14.0,0.0,16.0,16924672.0,0.0,0,0,17,0.0,0.0,1.0,0.0,0
4.0,41.0,2.99,1.0,654365696.0,1742.0,0,0,12,0.0,1.0,0.0,0.0,1
4.5,119.0,0.0,16.0,60750848.0,760.0,0,0,4,0.0,1.0,0.0,0.0,1
1.5,5.0,0.0,1.0,29847552.0,0.0,0,0,4,0.0,0.0,1.0,0.0,1
4.0,122.0,0.0,1.0,94126080.0,88.0,0,0,12,0.0,0.0,1.0,0.0,1
5.0,8.0,0.0,1.0,6802432.0,897.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,376.0,0.0,1.0,36588544.0,1156.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,5.0,0.0,1.0,10186752.0,0.0,0,0,4,0.0,0.0,0.0,1.0,0
2.5,13.0,0.0,16.0,15249408.0,0.0,0,0,17,0.0,0.0,1.0,0.0,0
5.0,280.0,0.0,1.0,85612544.0,1543.0,0,0,4,0.0,0.0,0.0,0.0,0
5.0,7.0,0.0,1.0,25267200.0,1089.0,0,0,12,1.0,0.0,0.0,0.0,0
4.5,47.0,0.0,1.0,144162816.0,61.0,0,0,9,0.0,0.0,1.0,0.0,1
3.0,6.0,0.0,31.0,16920576.0,11.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,15.0,0.0,1.0,46657536.0,161.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,675.0,0.0,1.0,174684160.0,1403.0,0,0,12,0.0,0.0,0.0,0.0,1
3.5,8.0,0.0,1.0,22790144.0,222.0,0,0,4,0.0,0.0,1.0,0.0,0
3.0,14.0,0.0,1.0,194126848.0,845.0,0,0,4,0.0,0.0,0.0,0.0,1
2.0,48.0,4.99,1.0,287682560.0,1643.0,0,0,9,0.0,0.0,0.0,1.0,0
4.0,279.0,9.99,1.0,2996021248.0,1382.0,0,0,12,0.0,0.0,0.0,0.0,0
3.0,21.0,0.0,1.0,47173632.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
3.5,99.0,0.0,1.0,119495680.0,754.0,0,0,17,0.0,0.0,1.0,0.0,0
4.0,7.0,0.0,1.0,26977280.0,1559.0,0,0,4,0.0,0.0,0.0,1.0,0
2.0,7.0,0.0,1.0,457080832.0,67.0,0,0,4,0.0,0.0,0.0,1.0,0
4.5,12.0,0.0,1.0,100369408.0,520.0,0,0,9,0.0,0.0,0.0,1.0,0
5.0,6.0,0.0,1.0,15232000.0,1503.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,16.0,0.0,1.0,26300416.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,27.0,0.0,1.0,62668800.0,18.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,19.0,0.0,1.0,7548928.0,68.0,0,0,4,1.0,0.0,0.0,0.0,1
4.5,12.0,0.0,1.0,64299008.0,351.0,0,0,4,1.0,0.0,0.0,0.0,1
4.0,96.0,0.0,16.0,31884288.0,781.0,0,0,4,0.0,0.0,0.0,0.0,0
3.0,126.0,0.0,1.0,635048960.0,242.0,0,0,4,0.0,0.0,1.0,0.0,0
3.5,40.0,0.0,6.0,332296192.0,1455.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,322.0,2.99,7.0,198668288.0,26.0,0,0,9,0.0,0.0,1.0,0.0,1
2.5,7.0,0.0,1.0,16220160.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,13223.0,0.0,9.0,943972352.0,1549.0,0,0,12,0.0,0.0,1.0,0.0,1
4.0,6.0,0.0,12.0,33214464.0,0.0,0,0,4,0.0,0.0,0.0,1.0,0
3.5,8.0,0.0,1.0,10813440.0,0.0,0,0,17,0.0,0.0,1.0,0.0,0
4.5,30.0,0.0,1.0,196235264.0,504.0,0,0,12,0.0,0.0,1.0,0.0,1
4.5,82.0,0.0,1.0,152912896.0,227.0,0,0,12,0.0,0.0,1.0,0.0,1
4.5,2514.0,9.99,7.0,2030561280.0,942.0,0,0,12,0.0,0.0,0.0,0.0,0
3.0,9.0,0.0,1.0,76087296.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,48776.0,0.0,1.0,172624896.0,1581.0,0,0,12,0.0,1.0,0.0,0.0,1
4.5,6.0,0.0,1.0,18644992.0,0.0,0,0,9,0.0,0.0,1.0,0.0,0
4.0,9.0,0.0,1.0,20938752.0,0.0,0,0,4,0.0,0.0,1.0,0.0,1
3.5,195.0,0.0,1.0,12132352.0,972.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,2545.0,1.99,1.0,765589504.0,865.0,0,0,12,0.0,0.0,1.0,0.0,1
4.5,48842.0,0.0,46.0,1413419008.0,959.0,0,1,9,0.0,0.0,1.0,0.0,1
4.0,15.0,0.0,1.0,12832768.0,16.0,0,0,4,0.0,0.0,1.0,0.0,1
4.0,5.0,0.0,2.0,70696960.0,1434.0,0,0,12,1.0,0.0,0.0,0.0,1
4.5,259.0,0.0,1.0,13645824.0,618.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,6.0,0.0,1.0,30007296.0,1567.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,109.0,0.0,14.0,83428352.0,1627.0,0,0,4,1.0,0.0,0.0,0.0,1
3.5,5.0,0.0,1.0,5685248.0,0.0,0,0,4,0.0,0.0,0.0,1.0,0
4.5,5.0,0.0,1.0,7016448.0,207.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,488.0,0.0,9.0,101601280.0,1347.0,0,0,9,0.0,0.0,0.0,0.0,1
4.5,43.0,0.0,1.0,24337408.0,458.0,0,0,4,0.0,0.0,1.0,0.0,0
4.0,5.0,0.0,1.0,92359680.0,615.0,0,0,4,1.0,0.0,0.0,0.0,0
4.0,109.0,0.0,1.0,117941248.0,819.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,35.0,0.0,1.0,8970240.0,21.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,32314.0,2.99,1.0,86608896.0,1783.0,0,0,12,0.0,0.0,1.0,0.0,1
4.0,17.0,0.0,16.0,25468928.0,0.0,1,0,12,0.0,0.0,1.0,0.0,0
2.5,5.0,0.0,1.0,10031104.0,0.0,0,0,4,0.0,1.0,0.0,0.0,1
4.0,12.0,0.0,1.0,12862464.0,1709.0,0,0,9,0.0,0.0,0.0,0.0,1
4.5,216.0,0.0,1.0,177945600.0,1497.0,0,1,4,0.0,0.0,0.0,0.0,1
3.5,13.0,0.0,1.0,1115136000.0,35.0,0,0,12,0.0,0.0,1.0,0.0,0
1.5,7.0,0.0,16.0,26447872.0,0.0,0,0,12,0.0,0.0,0.0,0.0,0
4.5,1076.0,0.0,12.0,78614528.0,1480.0,0,0,4,0.0,0.0,1.0,0.0,1
4.5,227214.0,0.0,16.0,155986944.0,1666.0,0,0,4,0.0,1.0,0.0,0.0,1
4.5,48.0,0.0,1.0,51277824.0,803.0,0,0,9,0.0,0.0,0.0,0.0,1
4.0,186.0,0.0,1.0,133128192.0,153.0,1,0,4,0.0,0.0,1.0,0.0,0
4.0,186.0,0.0,1.0,133128192.0,153.0,1,0,4,0.0,0.0,1.0,0.0,0
4.5,29.0,0.0,2.0,6525952.0,1125.0,0,0,4,0.0,0.0,0.0,1.0,0
4.5,2345.0,3.99,1.0,293021696.0,854.0,0,0,9,0.0,1.0,0.0,0.0,0
5.0,5.0,0.99,1.0,10087424.0,1134.0,0,0,4,0.0,0.0,0.0,1.0,0
4.5,427.0,0.0,1.0,149953536.0,1184.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,14.0,0.0,1.0,240462848.0,1783.0,0,0,4,0.0,0.0,0.0,1.0,1
4.5,8532.0,0.0,1.0,270158848.0,514.0,0,0,12,0.0,1.0,0.0,0.0,1
5.0,14.0,0.0,1.0,13103104.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,55.0,0.0,5.0,116170752.0,364.0,0,0,12,0.0,0.0,0.0,0.0,1
4.0,8.0,0.0,1.0,70080512.0,229.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,15.0,0.0,1.0,9887744.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
3.5,27.0,0.0,10.0,223562752.0,577.0,0,1,4,0.0,1.0,0.0,0.0,1
4.5,5.0,3.99,1.0,297574400.0,1530.0,0,0,9,0.0,0.0,0.0,0.0,0
4.5,7.0,0.0,1.0,47357952.0,24.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,137.0,0.0,1.0,409246720.0,804.0,0,0,12,0.0,0.0,0.0,0.0,0
4.5,27.0,0.0,1.0,19038208.0,257.0,0,0,4,0.0,0.0,0.0,0.0,0
3.5,5.0,0.0,1.0,118333440.0,0.0,0,0,4,0.0,1.0,0.0,0.0,1
5.0,13.0,0.0,1.0,8335360.0,45.0,0,0,4,0.0,0.0,0.0,0.0,0
3.5,33.0,0.0,16.0,14254080.0,0.0,0,0,17,0.0,0.0,1.0,0.0,0
4.0,166.0,9.99,9.0,93313024.0,1534.0,0,1,12,0.0,0.0,0.0,1.0,0
3.5,8.0,0.0,7.0,83795968.0,0.0,0,0,9,0.0,0.0,0.0,0.0,1
2.5,5.0,0.0,1.0,77234176.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
3.0,5.0,0.0,1.0,269214720.0,576.0,0,0,9,0.0,0.0,0.0,0.0,1
5.0,5.0,0.0,1.0,3612672.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
5.0,8.0,0.0,1.0,243931136.0,545.0,0,0,9,0.0,0.0,1.0,0.0,1
4.5,153.0,5.99,1.0,91333632.0,7.0,0,0,4,0.0,1.0,0.0,0.0,0
4.5,27.0,0.0,1.0,73509888.0,1047.0,0,0,4,1.0,0.0,0.0,0.0,1
3.5,24.0,0.0,1.0,22254592.0,315.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,28.0,0.0,1.0,38469632.0,346.0,1,0,4,1.0,0.0,0.0,0.0,0
4.0,62.0,0.0,1.0,22261760.0,14.0,0,0,17,1.0,0.0,0.0,0.0,0
3.5,54.0,0.0,8.0,421637120.0,1058.0,0,1,12,0.0,0.0,0.0,0.0,1
4.0,116.0,0.0,9.0,275912704.0,569.0,0,0,9,0.0,0.0,0.0,0.0,1
3.5,5.0,0.0,3.0,17827840.0,1127.0,0,0,4,0.0,0.0,0.0,1.0,0
4.5,3818.0,0.0,1.0,235304960.0,1666.0,0,0,9,0.0,0.0,1.0,0.0,1
3.0,47.0,0.0,16.0,27856896.0,12.0,0,0,4,0.0,0.0,0.0,1.0,0
4.0,8.0,0.0,1.0,25193472.0,543.0,0,0,9,0.0,0.0,0.0,0.0,0
4.0,19.0,0.0,1.0,12504064.0,816.0,0,0,4,0.0,0.0,0.0,0.0,0
4.0,83.0,19.99,1.0,595460096.0,161.0,0,0,12,0.0,0.0,0.0,1.0,1
5.0,12.0,0.0,1.0,33964032.0,26.0,0,0,4,1.0,0.0,0.0,0.0,1
4.5,6.0,0.0,1.0,38662144.0,508.0,0,0,4,1.0,0.0,0.0,0.0,0
2.5,11.0,0.0,1.0,18526208.0,0.0,1,0,4,0.0,0.0,0.0,0.0,1
4.5,12.0,0.0,1.0,45015040.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,9.0,0.0,1.0,69468160.0,489.0,0,0,4,0.0,0.0,0.0,0.0,0
4.0,5.0,0.0,2.0,29645824.0,1336.0,0,0,4,0.0,1.0,0.0,0.0,1
4.0,28.0,0.0,31.0,63180800.0,118.0,1,0,4,0.0,0.0,1.0,0.0,1
3.5,162.0,0.0,1.0,16644096.0,793.0,1,0,4,1.0,0.0,0.0,0.0,1
4.5,52.0,0.0,1.0,186358784.0,1658.0,0,0,4,1.0,0.0,0.0,0.0,0
4.0,25.0,0.0,1.0,129908736.0,0.0,1,0,4,0.0,0.0,0.0,0.0,1
3.5,10.0,0.0,1.0,34522112.0,995.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,5.0,0.0,1.0,24961024.0,1127.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,10639.0,0.0,1.0,104026112.0,746.0,0,0,9,0.0,1.0,0.0,0.0,1
5.0,41.0,0.0,22.0,93784064.0,505.0,0,0,4,1.0,0.0,0.0,0.0,0
3.0,7.0,0.0,1.0,7233536.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
5.0,8.0,0.0,1.0,83041280.0,283.0,0,0,4,0.0,0.0,0.0,1.0,0
4.5,5.0,0.0,1.0,16171008.0,0.0,0,0,4,0.0,0.0,1.0,0.0,1
4.5,299.0,0.0,5.0,175456256.0,1646.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,7.0,0.0,1.0,6803456.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
2.5,11.0,0.0,16.0,41417728.0,994.0,0,0,4,0.0,1.0,0.0,0.0,0
4.5,20.0,0.0,1.0,17698816.0,26.0,0,0,4,0.0,0.0,0.0,0.0,1
3.0,46.0,4.99,1.0,405257216.0,729.0,0,0,12,0.0,0.0,1.0,0.0,0
2.5,8.0,0.0,2.0,23543808.0,1130.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,12.0,0.0,1.0,14524416.0,42.0,1,0,4,1.0,0.0,0.0,0.0,1
4.5,20.0,0.0,1.0,47398912.0,258.0,0,0,4,0.0,0.0,1.0,0.0,1
4.5,26.0,0.0,1.0,50188288.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,13.0,0.0,1.0,11427840.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,66.0,0.0,1.0,156635136.0,867.0,0,0,4,0.0,0.0,0.0,1.0,1
4.5,6.0,0.0,1.0,11038720.0,91.0,0,0,4,1.0,0.0,0.0,0.0,1
4.5,15.0,0.0,1.0,10358784.0,0.0,0,0,4,0.0,0.0,0.0,1.0,0
4.5,64.0,0.0,9.0,270176256.0,1362.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,6.0,0.0,31.0,10813440.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,240990.0,0.0,15.0,180575232.0,1336.0,0,0,9,0.0,0.0,0.0,0.0,1
4.0,99.0,0.0,1.0,95541248.0,1462.0,0,0,12,0.0,1.0,0.0,0.0,1
4.0,92.0,3.99,1.0,166512640.0,154.0,0,0,12,0.0,0.0,0.0,0.0,1
3.0,12.0,2.99,1.0,92467200.0,1415.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,122.0,0.0,1.0,150720512.0,888.0,0,0,12,0.0,0.0,1.0,0.0,1
4.5,10.0,0.0,1.0,66669568.0,455.0,0,0,4,1.0,0.0,0.0,0.0,0
3.5,6.0,0.0,1.0,188728320.0,1002.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,11.0,0.0,2.0,28864512.0,1460.0,0,0,12,0.0,0.0,0.0,0.0,1
3.5,5.0,0.0,1.0,85836800.0,960.0,0,0,4,0.0,1.0,0.0,0.0,1
2.5,14.0,0.0,1.0,5353472.0,0.0,0,0,9,0.0,0.0,0.0,0.0,1
4.0,513.0,4.99,1.0,91111424.0,1121.0,0,0,9,0.0,0.0,0.0,0.0,0
4.5,336.0,0.0,25.0,68440064.0,217.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,49997.0,0.0,1.0,222146560.0,1581.0,0,1,12,0.0,0.0,1.0,0.0,1
4.0,73.0,0.0,1.0,42507264.0,705.0,0,0,4,0.0,1.0,0.0,0.0,1
2.5,31.0,0.0,1,77477888.0,390.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,1976.0,0.0,16.0,229137408.0,1353.0,0,1,4,1.0,0.0,0.0,0.0,1
4.0,6.0,0.0,1.0,32423936.0,0.0,0,0,4,0.0,1.0,0.0,0.0,1
4.5,5.0,0.0,1.0,32743424.0,0.0,0,0,4,0.0,1.0,0.0,0.0,1
4.0,10.0,0.0,27.0,37484544.0,1153.0,0,0,4,0.0,0.0,0.0,0.0,1
3.5,47.0,0.0,5.0,201122816.0,434.0,0,0,9,0.0,0.0,0.0,0.0,1
3.0,11.0,3.99,1.0,225394688.0,1494.0,0,0,12,0.0,0.0,0.0,1.0,0
4.5,18.0,0.0,1.0,16499712.0,1033.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,17.0,0.0,1.0,48320512.0,152.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,5.0,0.0,1.0,420857856.0,1317.0,0,0,9,0.0,0.0,0.0,0.0,0
4.0,74.0,0.0,1.0,60383232.0,150.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,7.0,0.0,1.0,54874112.0,0.0,0,0,4,0.0,1.0,0.0,0.0,1
3.5,5.0,0.0,1.0,29376512.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,64.0,3.99,1.0,63550464.0,723.0,0,0,4,0.0,0.0,0.0,0.0,0
2.5,6.0,0.0,1.0,382920704.0,620.0,0,0,12,0.0,0.0,1.0,0.0,1
4.0,71.0,0.0,3.0,124926976.0,1578.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,687.0,0.0,11.0,97016832.0,1385.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,3245.0,0.0,1.0,30183424.0,997.0,0,0,9,0.0,0.0,0.0,0.0,0
3.5,23.0,0.0,1.0,244293632.0,119.0,0,0,9,0.0,0.0,0.0,0.0,0
4.5,8.0,0.0,1.0,77360128.0,1672.0,0,0,17,0.0,0.0,0.0,0.0,1
4.5,2512.0,0.0,18.0,220811264.0,1429.0,0,0,9,0.0,1.0,0.0,0.0,1
5.0,5.0,0.0,16.0,28545024.0,324.0,0,0,4,1.0,0.0,0.0,0.0,0
2.5,23.0,0.0,7.0,10752000.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,2336.0,0.0,15.0,112144384.0,112.0,0,0,12,0.0,0.0,1.0,0.0,1
4.5,208.0,0.99,1.0,83895296.0,1533.0,0,0,4,0.0,1.0,0.0,0.0,1
4.5,6.0,0.0,1.0,7426048.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,207.0,0.0,1.0,35860480.0,411.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,122.0,0.0,9.0,266739712.0,1349.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,107.0,4.99,1.0,708505600.0,249.0,0,0,12,0.0,0.0,0.0,1.0,1
3.5,11.0,0.0,2.0,48814080.0,1717.0,0,0,9,0.0,0.0,0.0,0.0,0
3.5,34.0,0.0,5.0,64036864.0,497.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,12.0,0.0,1.0,251109376.0,636.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,1175.0,0.0,1.0,43827200.0,79.0,0,0,9,0.0,0.0,0.0,0.0,1
4.5,1675.0,0.0,1.0,80985088.0,1695.0,0,1,4,0.0,1.0,0.0,0.0,1
3.5,12.0,0.0,1.0,42778624.0,99.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,30.0,0.0,1.0,27373568.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,7.0,0.0,1.0,49222656.0,1493.0,0,0,4,0.0,0.0,0.0,1.0,0
5.0,6.0,0.0,1.0,5701632.0,55.0,0,0,4,0.0,0.0,0.0,0.0,0
2.5,6.0,0.99,1.0,115379200.0,1416.0,0,0,4,0.0,0.0,0.0,0.0,0
5.0,30.0,0.0,1.0,824496128.0,1656.0,0,0,12,0.0,0.0,1.0,0.0,1
5.0,22.0,4.99,1.0,82633728.0,348.0,0,0,4,1.0,0.0,0.0,0.0,0
4.0,12.0,0.0,11.0,112150528.0,1283.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,7.0,0.0,1.0,23445504.0,443.0,0,0,4,1.0,0.0,0.0,0.0,1
4.5,737.0,0.0,3.0,120431616.0,1673.0,0,0,4,0.0,1.0,0.0,0.0,1
4.0,8.0,0.0,1.0,41799680.0,211.0,0,0,4,1.0,0.0,0.0,0.0,1
3.5,15.0,0.0,1.0,16793600.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
3.5,841.0,0.0,1.0,164883456.0,1298.0,0,0,4,0.0,0.0,0.0,1.0,0
4.0,661.0,0.0,1.0,332187648.0,429.0,0,1,12,0.0,1.0,0.0,0.0,1
4.0,99.0,0.0,1.0,31427584.0,1395.0,0,1,17,0.0,0.0,0.0,0.0,0
1.5,11.0,4.99,14.0,57190400.0,613.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,171.0,0.0,1.0,13809664.0,1054.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,1886.0,0.0,5.0,120025088.0,1634.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,17.0,8.99,1.0,156635136.0,855.0,0,0,4,0.0,0.0,0.0,1.0,0
2.0,5.0,0.0,2.0,9411584.0,1578.0,0,0,4,0.0,0.0,0.0,1.0,1
4.5,931.0,0.0,9.0,446595072.0,1545.0,0,1,4,0.0,0.0,0.0,0.0,1
5.0,5.0,0.0,15.0,56691712.0,1253.0,0,1,4,1.0,0.0,0.0,0.0,0
4.5,12.0,1.99,1.0,36426752.0,1053.0,0,0,4,0.0,0.0,0.0,0.0,0
5.0,5.0,0.0,31.0,10067968.0,176.0,0,0,4,0.0,0.0,0.0,0.0,0
5.0,20.0,0.0,1.0,5697536.0,10.0,0,0,4,0.0,0.0,0.0,1.0,0
4.5,1457.0,0.0,8.0,216923136.0,1521.0,0,0,4,0.0,0.0,0.0,0.0,1
3.5,52.0,5.99,1.0,202891264.0,345.0,0,0,12,0.0,0.0,0.0,1.0,0
4.0,11.0,0.0,1.0,627212288.0,295.0,0,0,12,0.0,0.0,1.0,0.0,1
3.5,115.0,6.99,1.0,865808384.0,1009.0,0,0,9,0.0,0.0,0.0,1.0,1
2.0,18.0,0.0,1,16246784.0,1480.0,0,0,4,0.0,0.0,0.0,1.0,0
4.0,17.0,0.0,2.0,23625728.0,54.0,0,0,9,0.0,0.0,0.0,0.0,1
4.0,51.0,0.0,1.0,159379456.0,4.0,0,0,4,1.0,0.0,0.0,0.0,1
4.5,47.0,0.0,9.0,277585920.0,1349.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,2433.0,0.0,7.0,135680000.0,1105.0,0,0,12,0.0,1.0,0.0,0.0,1
4.5,25757.0,0.0,10.0,378431488.0,992.0,0,0,9,0.0,0.0,0.0,0.0,1
4.5,205.0,5.99,3.0,298156032.0,1296.0,0,0,4,0.0,0.0,0.0,1.0,0
4.0,896.0,0.0,9.0,102680576.0,1486.0,0,1,12,0.0,0.0,0.0,1.0,1
4.5,96.0,0.0,2.0,68034560.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,21.0,0.0,1.0,34716672.0,830.0,0,0,4,0.0,0.0,0.0,0.0,0
4.0,149.0,1.99,1.0,82124800.0,186.0,0,0,12,0.0,0.0,1.0,0.0,1
3.5,33.0,0.0,1.0,9638912.0,464.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,12.0,0.0,1.0,12496896.0,520.0,0,0,4,1.0,0.0,0.0,0.0,0
4.0,47.0,0.0,1.0,19337216.0,0.0,1,0,9,0.0,0.0,0.0,0.0,1
5.0,5.0,2.99,1.0,39744512.0,842.0,0,0,12,0.0,1.0,0.0,0.0,0
4.5,179.0,0.0,1.0,115552256.0,509.0,0,0,12,0.0,0.0,0.0,0.0,1
3.5,9.0,0.0,1.0,16297984.0,621.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,495.0,9.99,1.0,766313472.0,122.0,0,1,12,0.0,0.0,0.0,0.0,0
4.5,57.0,0.0,1.0,24712192.0,483.0,0,0,4,0.0,0.0,0.0,0.0,0
4.0,850.0,0.0,45.0,194698240.0,1186.0,0,0,9,0.0,0.0,0.0,0.0,1
3.5,29070.0,0.0,13.0,221646848.0,1317.0,0,0,12,0.0,0.0,0.0,0.0,1
3.5,8.0,0.0,1.0,8724480.0,3.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,27.0,0.0,1.0,237025280.0,700.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,15.0,0.0,1.0,200081408.0,23.0,0,0,4,0.0,0.0,0.0,0.0,1
3.5,42.0,1.99,2.0,27271168.0,98.0,0,0,9,1.0,0.0,0.0,0.0,0
2.5,42.0,2.99,1.0,358830080.0,357.0,0,0,12,0.0,0.0,0.0,1.0,0
2.5,42.0,2.99,1.0,358830080.0,357.0,0,0,12,0.0,0.0,0.0,1.0,0
4.0,48.0,9.99,5.0,1240442880.0,368.0,0,0,4,0.0,1.0,0.0,0.0,0
4.0,72.0,19.99,1.0,1268191232.0,328.0,0,0,9,0.0,0.0,0.0,1.0,1
3.5,70.0,14.99,1.0,1508410368.0,965.0,0,0,12,0.0,0.0,0.0,1.0,1
2.5,5.0,0.0,1.0,540718080.0,509.0,0,0,17,0.0,0.0,1.0,0.0,0
3.0,5.0,0.0,1.0,55930880.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,137.0,0.0,2.0,32323584.0,1462.0,1,1,4,0.0,0.0,0.0,1.0,1
