ID,Average User Rating,User Rating Count,Price,Developer,Languages,Size,Update_Gap,Name,Subtitle,age_rating,Puzzle,Simulation,Action,Board,In-app Purchases
887330517,4.0,16.0,0.0,5,1.0,25522176.0,0.0,0,0,4,0.0,1.0,0.0,0.0,1
1415822037,3.5,6.0,0.0,1,1.0,34163712.0,219.0,0,0,4,0.0,0.0,0.0,0.0,1
1049308573,4.5,254.0,0.0,1,1.0,220795904.0,588.0,0,0,12,0.0,0.0,0.0,0.0,1
595312073,3.5,48.0,0.0,1,5.0,56631683.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
1224443411,5.0,7.0,1.99,1,1.0,254782464.0,2.0,0,0,4,0.0,0.0,0.0,1.0,0
504245326,4.0,24.0,0.0,6,1.0,17637183.0,132.0,0,0,4,0.0,1.0,0.0,0.0,0
567583852,5.0,1826.0,0.0,15,3.0,14721024.0,2402.0,0,1,4,1.0,0.0,0.0,0.0,1
1441445569,4.5,515.0,0.0,1,1.0,132389888.0,261.0,0,0,12,0.0,1.0,0.0,0.0,1
1366069639,3.5,8.0,0.0,1,1.0,117059584.0,337.0,0,0,12,0.0,0.0,0.0,0.0,1
973047734,1.5,5.0,0.0,3,1.0,21442560.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
544324534,3.5,598.0,0.0,1,1.0,75660288.0,1764.0,0,0,4,0.0,0.0,0.0,0.0,0
1128746887,4.0,19.0,0.0,1,2.0,9815040.0,0.0,0,0,4,0.0,0.0,0.0,1.0,0
384367567,5.0,5.0,0.0,1,1.0,8065334.0,88.0,0,0,9,1.0,0.0,0.0,0.0,0
467004002,3.5,134.0,0.0,2,1.0,11741148.0,524.0,0,0,4,0.0,0.0,1.0,0.0,1
945005206,4.5,262.0,0.0,13,4.0,243174400.0,113.0,0,0,4,0.0,0.0,0.0,0.0,1
860372644,4.5,82.0,0.0,1,1.0,2748416.0,1239.0,0,0,4,1.0,0.0,0.0,0.0,0
893923668,4.5,132.0,3.99,1,3.0,370667520.0,7.0,0,0,9,0.0,0.0,0.0,0.0,0
575597501,4.5,424.0,2.99,8,1.0,237217792.0,2334.0,0,0,12,0.0,1.0,0.0,0.0,1
408854559,4.5,574.0,4.99,21,6.0,183409664.0,2123.0,0,0,4,0.0,1.0,0.0,0.0,0
1084073231,4.0,26.0,0.0,8,1.0,29104128.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
380290526,4.0,1460.0,0.99,2,3.0,26494976.0,2441.0,0,0,4,1.0,0.0,0.0,0.0,0
1449570109,4.5,34.0,0.0,3,17.0,226856960.0,75.0,0,0,4,0.0,0.0,0.0,0.0,1
1078132680,3.5,55.0,0.0,4,1.0,132947968.0,445.0,0,0,12,0.0,1.0,0.0,0.0,1
1160404169,5.0,22.0,0.0,2,1.0,80629760.0,859.0,1,0,4,0.0,0.0,0.0,0.0,1
1462450666,4.5,20.0,0.0,1,1.0,219003904.0,31.0,0,0,9,0.0,0.0,0.0,0.0,1
962294634,4.5,11.0,0.0,21,1.0,13856768.0,29.0,0,0,4,0.0,0.0,0.0,0.0,1
903630128,4.5,69.0,0.0,1,1.0,166717440.0,750.0,0,0,4,0.0,0.0,0.0,0.0,0
505037441,4.5,2274.0,0.0,2,1.0,71395328.0,2055.0,0,0,9,0.0,0.0,0.0,0.0,1
917605743,4.0,5.0,0.0,1,2.0,29645824.0,1336.0,0,0,4,0.0,1.0,0.0,0.0,1
920337403,4.5,6.0,0.0,1,1.0,11038720.0,91.0,0,0,4,1.0,0.0,0.0,0.0,1
959677887,4.5,13.0,0.0,20,1.0,37171200.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
700563897,3.5,5.0,0.0,6,1.0,5201920.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
1386787599,4.5,321.0,0.0,13,4.0,156443648.0,335.0,1,1,9,0.0,0.0,0.0,0.0,1
1084194167,3.5,9.0,0.0,2,1.0,79943680.0,205.0,0,0,17,0.0,0.0,0.0,0.0,0
1183677827,2.5,9.0,0.0,5,1.0,122431488.0,155.0,0,0,4,0.0,1.0,0.0,0.0,1
1240758133,3.0,70.0,0.0,1,1.0,234455040.0,0.0,0,0,12,0.0,0.0,1.0,0.0,0
1398702135,4.5,387.0,0.0,1,1.0,143807488.0,61.0,0,0,4,0.0,1.0,0.0,0.0,1
874193661,3.5,14.0,0.0,5,1.0,311737344.0,1253.0,0,0,4,0.0,1.0,0.0,0.0,1
401529229,3.5,53.0,0.0,36,1.0,46484944.0,0.0,0,0,9,0.0,0.0,1.0,0.0,0
1391498083,5.0,10.0,0.0,1,1.0,763277312.0,136.0,0,0,12,0.0,0.0,0.0,0.0,1
1256490938,4.5,28.0,0.0,21,1.0,190219264.0,1.0,0,0,4,0.0,0.0,0.0,0.0,1
1178891436,4.0,300.0,0.0,1,1.0,167420928.0,750.0,0,0,12,0.0,0.0,0.0,0.0,1
1008083724,4.0,137.0,0.0,1,1.0,129234944.0,126.0,0,0,12,0.0,0.0,0.0,0.0,0
659900859,3.5,32.0,0.0,2,1.0,523935744.0,262.0,0,0,9,1.0,0.0,0.0,0.0,0
777177185,4.5,10.0,0.0,1,1.0,69652480.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
1437101900,5.0,3238.0,0.0,6,1.0,101131264.0,226.0,0,0,4,0.0,1.0,0.0,0.0,0
489884815,4.5,104.0,0.0,9,17.0,19414016.0,1988.0,0,0,4,1.0,0.0,0.0,0.0,0
654433545,3.0,26.0,0.0,4,2.0,18681856.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
1332759180,5.0,11.0,0.0,1,1.0,9394176.0,82.0,0,0,4,0.0,0.0,0.0,0.0,0
1027230451,4.5,3710.0,0.0,13,13.0,168401920.0,1335.0,0,0,12,0.0,0.0,0.0,0.0,1
564193621,3.5,11.0,0.0,1,1.0,26612736.0,2334.0,0,0,4,0.0,0.0,0.0,0.0,0
857251440,2.0,6.0,0.0,1,1.0,356352.0,0.0,1,0,4,0.0,0.0,0.0,0.0,0
984656456,3.5,8.0,1.99,1,1.0,25624576.0,0.0,0,0,4,0.0,0.0,0.0,1.0,0
1143928475,4.5,99.0,0.0,1,1.0,44572672.0,977.0,0,0,17,0.0,0.0,0.0,0.0,0
407678003,4.5,3455.0,0.99,9,2.0,50769920.0,2793.0,0,0,12,1.0,0.0,0.0,0.0,1
901996872,3.0,30.0,0.0,1,1.0,16168960.0,1336.0,0,0,4,0.0,0.0,0.0,0.0,0
1194264237,4.0,6.0,0.0,2,1.0,403382272.0,676.0,0,0,4,0.0,1.0,0.0,0.0,0
1111474980,5.0,8.0,0.0,1,1.0,25766912.0,913.0,0,0,4,1.0,0.0,0.0,0.0,0
526713081,4.5,16195.0,0.0,11,13.0,144242688.0,1965.0,0,0,12,0.0,0.0,1.0,0.0,1
1180473093,1.5,23.0,0.0,6,1.0,64424960.0,0.0,0,0,9,0.0,0.0,0.0,0.0,0
1292539617,4.5,1272.0,0.0,3,7.0,160894976.0,576.0,0,0,12,0.0,1.0,0.0,0.0,1
955957248,4.5,30.0,0.0,1,2.0,13529088.0,164.0,0,0,4,1.0,0.0,0.0,0.0,1
429844857,4.0,2243.0,0.0,9,3.0,94828544.0,2554.0,0,1,4,0.0,1.0,0.0,0.0,1
470423705,4.0,797.0,0.99,4,5.0,257069056.0,1645.0,0,0,12,0.0,0.0,1.0,0.0,1
513923063,4.0,463.0,0.0,3,3.0,71913472.0,442.0,0,0,4,0.0,0.0,0.0,0.0,1
722529394,5.0,7.0,0.0,1,1.0,21647360.0,22.0,0,0,4,1.0,0.0,0.0,0.0,1
1073844409,4.5,1115.0,0.0,3,1.0,55785472.0,290.0,0,0,4,0.0,0.0,0.0,0.0,1
307538288,3.5,1119.0,2.99,20,1.0,8881152.0,3064.0,0,0,4,1.0,0.0,0.0,0.0,0
466415651,3.5,126.0,0.0,12,1.0,176703804.0,343.0,0,0,9,0.0,0.0,0.0,0.0,1
1390924330,3.0,11.0,0.0,2,1.0,122262528.0,0.0,0,0,17,0.0,0.0,1.0,0.0,0
541044144,5.0,122.0,3.99,12,1.0,202467328.0,1111.0,0,0,9,0.0,0.0,1.0,0.0,1
887028491,5.0,44.0,4.99,6,1.0,75653120.0,869.0,0,0,12,0.0,0.0,0.0,0.0,1
404018064,4.0,107.0,0.0,14,1.0,30312448.0,2870.0,0,0,4,0.0,0.0,0.0,0.0,0
770761658,2.0,5.0,0.0,2,1.0,6565888.0,0.0,1,0,4,0.0,0.0,0.0,0.0,0
1021239146,3.0,146.0,0.0,1,1.0,197151744.0,298.0,0,0,17,1.0,0.0,0.0,0.0,1
793926995,4.5,28.0,0.0,1,1.0,29162496.0,745.0,0,0,4,0.0,0.0,0.0,1.0,1
367637700,4.0,16293.0,0.0,4,1.0,71884800.0,2640.0,0,0,4,0.0,0.0,0.0,1.0,0
414305870,4.0,17.0,2.99,20,1.0,3580928.0,2418.0,0,1,4,1.0,0.0,0.0,0.0,0
1052449770,5.0,5.0,1.99,1,1.0,75828224.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
295462558,3.5,2425.0,0.99,1,1.0,9641984.0,2138.0,0,0,4,1.0,0.0,0.0,0.0,0
550923627,4.5,12842.0,0.0,2,6.0,218394624.0,1803.0,0,0,12,0.0,0.0,0.0,0.0,1
410091935,4.0,610.0,0.0,20,1.0,29645824.0,2550.0,0,0,4,1.0,0.0,0.0,0.0,0
937034826,4.5,6.0,0.0,2,1.0,56197120.0,279.0,0,0,4,1.0,0.0,0.0,0.0,1
1267805783,3.5,56.0,0.0,1,1.0,181748736.0,567.0,0,0,4,0.0,0.0,0.0,1.0,0
853565788,4.0,19.0,0.0,1,1.0,49761280.0,1030.0,0,0,12,0.0,0.0,0.0,0.0,1
1415296141,4.5,80.0,0.0,1,1.0,72016896.0,312.0,0,1,4,0.0,0.0,0.0,0.0,0
734464485,4.5,639.0,0.0,3,26.0,24764416.0,0.0,0,0,4,0.0,1.0,0.0,0.0,0
1234837874,4.0,7.0,0.0,2,1.0,299440128.0,295.0,0,0,9,1.0,0.0,0.0,0.0,1
1384997051,3.5,15.0,0.99,1,10.0,55695360.0,10.0,0,0,4,0.0,0.0,1.0,0.0,0
1203185844,4.5,368.0,0.0,5,1.0,204423168.0,734.0,0,0,4,0.0,0.0,0.0,0.0,1
1020109860,4.5,17634.0,0.0,1,4.0,250464256.0,1383.0,0,0,17,0.0,0.0,0.0,0.0,1
434159374,4.5,331.0,0.0,2,2.0,82677264.0,295.0,0,0,4,0.0,0.0,0.0,0.0,1
391988755,2.5,6.0,1.99,1,2.0,1506304.0,2232.0,0,0,4,0.0,0.0,0.0,1.0,0
914343148,4.5,8532.0,0.0,2,1.0,270158848.0,514.0,0,0,12,0.0,1.0,0.0,0.0,1
815516751,2.0,9.0,0.0,2,1.0,24174592.0,1234.0,0,0,17,0.0,1.0,0.0,0.0,1
599294385,4.0,446.0,0.0,1,1.0,97230848.0,390.0,0,0,4,0.0,1.0,0.0,0.0,1
1207153234,4.5,105.0,0.0,2,1.0,397301760.0,833.0,0,0,9,0.0,0.0,0.0,0.0,1
393340337,4.0,766.0,2.99,1,1.0,21241856.0,2638.0,0,0,4,0.0,1.0,0.0,0.0,0
482493247,3.5,89.0,1.99,9,1.0,66269184.0,1266.0,0,0,4,1.0,0.0,0.0,0.0,1
534179666,4.0,939.0,0.0,1,1.0,60776448.0,437.0,0,0,4,0.0,0.0,1.0,0.0,1
1417889250,4.0,162.0,0.0,1,1.0,685168640.0,203.0,0,0,12,0.0,0.0,0.0,0.0,1
556482085,4.5,2460.0,0.0,2,5.0,180064256.0,654.0,0,0,9,0.0,0.0,0.0,0.0,1
618018281,4.5,342.0,0.0,4,1.0,68650227.0,21.0,0,0,9,0.0,0.0,0.0,0.0,1
992461816,4.0,13.0,4.99,34,1.0,230088704.0,74.0,0,0,4,0.0,0.0,0.0,1.0,0
732000012,5.0,17.0,2.99,12,1.0,27972608.0,824.0,0,0,12,0.0,0.0,0.0,0.0,0
487736480,4.0,126.0,0.0,1,1.0,7624704.0,2023.0,0,1,4,1.0,0.0,0.0,0.0,1
734857910,4.5,305.0,0.0,2,1.0,599628800.0,1451.0,0,0,12,1.0,0.0,0.0,0.0,1
1028400655,2.5,5.0,0.0,1,1.0,10891264.0,0.0,0,0,4,0.0,0.0,1.0,0.0,0
394057299,4.5,6983.0,2.99,3,1.0,275684352.0,1738.0,0,0,9,0.0,0.0,0.0,0.0,0
602915047,4.5,354.0,0.0,2,2.0,45712384.0,1814.0,0,0,4,0.0,0.0,0.0,0.0,1
722344862,4.5,97.0,1.99,1,1.0,32155648.0,1340.0,0,0,4,1.0,0.0,0.0,0.0,1
669184059,5.0,7.0,0.0,7,1.0,178528256.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
1078573759,5.0,524.0,0.0,1,1.0,237266944.0,191.0,0,0,12,0.0,0.0,1.0,0.0,1
406479628,3.5,115.0,0.0,2,1.0,101755824.0,190.0,0,0,12,0.0,0.0,1.0,0.0,1
955068657,4.0,5.0,0.0,6,1.0,45031424.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
922558758,4.5,49997.0,0.0,1,1.0,222146560.0,1581.0,0,1,12,0.0,0.0,1.0,0.0,1
720862572,3.5,111.0,3.99,1,1.0,110843904.0,1594.0,0,0,12,0.0,0.0,0.0,0.0,1
1289067948,4.0,82.0,0.0,1,1.0,5201920.0,185.0,0,0,12,0.0,1.0,0.0,0.0,1
1086647459,4.0,578.0,0.0,2,1.0,275680256.0,236.0,0,0,9,0.0,0.0,0.0,0.0,1
1180947138,4.0,11.0,0.0,1,2.0,166292480.0,181.0,0,0,12,0.0,0.0,1.0,0.0,1
812850156,4.5,8.0,1.99,6,1.0,23183360.0,1325.0,1,0,4,0.0,0.0,0.0,1.0,0
339597241,2.5,6630.0,0.0,20,1.0,8592384.0,2848.0,0,1,4,1.0,0.0,0.0,0.0,0
983146055,4.5,1132.0,0.0,2,6.0,109392896.0,292.0,0,0,4,0.0,1.0,0.0,0.0,1
1221169674,5.0,28.0,0.0,1,1.0,41652224.0,646.0,0,0,4,0.0,0.0,0.0,0.0,0
475401686,4.0,488.0,1.99,3,1.0,410948608.0,2048.0,0,0,12,0.0,0.0,0.0,1.0,1
1050072854,2.5,10.0,0.0,4,1.0,80003072.0,22.0,0,0,12,0.0,0.0,0.0,0.0,1
1133737573,4.5,7.0,0.0,1,1.0,65634304.0,56.0,0,0,4,0.0,0.0,0.0,0.0,0
531610330,4.5,281.0,0.0,36,5.0,139409337.0,301.0,0,0,9,0.0,1.0,0.0,0.0,1
1198843507,5.0,7.0,0.0,1,1.0,75127808.0,0.0,0,0,12,0.0,0.0,1.0,0.0,0
1102508135,4.5,2422.0,0.0,2,7.0,220821504.0,1027.0,0,1,4,1.0,0.0,0.0,0.0,1
914651511,4.0,15.0,0.0,7,1.0,9887744.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
606980613,3.5,19.0,0.0,3,5.0,62197760.0,527.0,0,0,4,1.0,0.0,0.0,0.0,1
639980490,5.0,8.0,0.0,11,1.0,59834368.0,0.0,0,0,4,0.0,1.0,0.0,0.0,1
554486780,4.5,10.0,0.0,1,1.0,6858752.0,1231.0,0,0,4,0.0,1.0,0.0,0.0,0
592317066,4.0,56.0,0.0,10,1.0,20618240.0,1453.0,0,0,4,0.0,1.0,0.0,0.0,0
462240529,4.5,1531.0,0.0,1,1.0,503716864.0,1758.0,0,0,9,0.0,0.0,0.0,0.0,1
1084639614,4.0,155.0,0.0,21,5.0,221245440.0,685.0,0,0,9,0.0,1.0,0.0,0.0,1
1271323165,4.5,6.0,0.0,5,1.0,132360192.0,361.0,0,0,9,0.0,0.0,0.0,0.0,1
598558360,4.0,59.0,0.0,2,16.0,220771328.0,2032.0,0,0,12,0.0,0.0,0.0,0.0,1
1448445509,2.0,14.0,0.0,2,1.0,94182400.0,0.0,0,0,17,0.0,0.0,1.0,0.0,0
1156379312,4.5,15.0,0.0,1,1.0,40543232.0,839.0,0,1,4,1.0,0.0,0.0,0.0,0
1167418588,4.5,194.0,0.0,6,1.0,159521792.0,109.0,0,0,9,0.0,1.0,0.0,0.0,1
1088835216,5.0,30.0,0.0,2,1.0,104653824.0,265.0,0,0,4,0.0,0.0,0.0,0.0,1
549438741,3.5,8.0,0.0,6,3.0,26587136.0,1642.0,0,0,4,0.0,0.0,0.0,1.0,0
332424440,3.5,4049.0,0.99,5,8.0,49016832.0,2241.0,0,0,4,0.0,0.0,0.0,1.0,1
842218533,3.5,94.0,0.0,8,1.0,90107904.0,0.0,0,0,4,0.0,0.0,0.0,1.0,1
990476627,4.5,161.0,1.99,6,2.0,25182208.0,1435.0,0,0,4,0.0,0.0,0.0,1.0,0
783636913,4.0,1282.0,1.99,1,18.0,407407616.0,1870.0,0,0,12,0.0,1.0,0.0,0.0,0
545607253,2.5,5.0,0.0,1,1.0,46458654.0,134.0,0,0,4,0.0,0.0,0.0,1.0,1
883200572,3.5,36.0,0.0,8,1.0,77357056.0,136.0,0,0,12,0.0,0.0,0.0,0.0,1
685808466,4.5,10.0,1.99,3,1.0,57097216.0,1207.0,0,0,4,0.0,0.0,0.0,0.0,0
968915185,4.5,502.0,0.0,1,7.0,80880640.0,1429.0,0,0,4,0.0,0.0,0.0,0.0,0
375968612,3.0,183.0,0.0,1,1.0,20264890.0,69.0,0,0,4,0.0,0.0,0.0,0.0,0
469322232,4.5,8.0,0.99,1,1.0,25536512.0,2150.0,0,0,4,0.0,0.0,0.0,0.0,0
1147952108,2.0,13.0,0.0,1,1.0,60946432.0,0.0,0,0,12,0.0,0.0,1.0,0.0,1
1178608972,4.5,7.0,0.0,2,1.0,466757632.0,507.0,0,0,4,0.0,0.0,0.0,0.0,1
1435882640,4.5,214.0,0.0,3,14.0,181716992.0,112.0,0,0,12,0.0,0.0,0.0,0.0,1
973036930,3.5,86.0,3.99,3,1.0,173208576.0,349.0,0,0,12,0.0,0.0,1.0,0.0,0
472608323,4.5,111.0,0.0,6,2.0,41083904.0,2477.0,0,0,4,0.0,0.0,0.0,1.0,1
909257256,3.0,14.0,0.0,2,1.0,194126848.0,845.0,0,0,4,0.0,0.0,0.0,0.0,1
1396458022,3.5,6.0,0.0,1,1.0,142823424.0,0.0,0,0,4,0.0,1.0,0.0,0.0,0
454924022,4.5,359.0,0.0,12,1.0,90418407.0,309.0,0,0,9,0.0,0.0,0.0,0.0,1
553060813,4.5,9098.0,0.0,4,4.0,39904256.0,2455.0,0,0,9,0.0,0.0,0.0,0.0,1
1228879129,5.0,18.0,0.0,1,1.0,30234624.0,153.0,0,0,17,0.0,0.0,0.0,1.0,1
1054990351,4.0,5.0,0.0,4,1.0,15755264.0,1235.0,0,0,4,0.0,0.0,0.0,0.0,1
942194277,2.0,16.0,2.99,1,1.0,41260032.0,490.0,0,0,4,0.0,0.0,0.0,0.0,0
635607850,3.5,39.0,2.99,1,1.0,33246208.0,1116.0,0,0,4,0.0,0.0,0.0,0.0,0
907337173,1.5,5.0,0.0,7,1.0,29847552.0,0.0,0,0,4,0.0,0.0,1.0,0.0,1
1321758450,3.5,13.0,0.0,2,1.0,206548992.0,19.0,0,0,9,0.0,0.0,0.0,0.0,1
542915907,4.5,31.0,0.0,1,1.0,16744448.0,304.0,0,0,4,0.0,0.0,1.0,0.0,1
1433686529,3.0,30.0,0.0,5,1.0,125908992.0,296.0,0,0,9,0.0,0.0,0.0,0.0,1
934122881,4.5,57.0,0.0,14,1.0,24712192.0,483.0,0,0,4,0.0,0.0,0.0,0.0,0
670109767,4.5,385.0,4.99,2,1.0,106068992.0,879.0,0,0,12,0.0,1.0,0.0,0.0,0
1068288930,4.5,11.0,0.0,1,1.0,33153024.0,0.0,0,0,17,0.0,1.0,0.0,0.0,0
931183707,4.5,12.0,1.99,4,1.0,36426752.0,1053.0,0,0,4,0.0,0.0,0.0,0.0,0
907930499,4.5,376.0,0.0,4,1.0,36588544.0,1156.0,0,0,4,0.0,0.0,0.0,0.0,1
796880039,4.5,12.0,0.0,2,1.0,15872000.0,0.0,0,0,4,0.0,0.0,1.0,0.0,1
1155324155,4.5,18935.0,0.0,3,10.0,507850752.0,747.0,0,0,4,0.0,0.0,0.0,0.0,1
579761111,4.0,35.0,0.0,1,1.0,90832896.0,176.0,0,0,12,0.0,0.0,0.0,0.0,1
877504217,4.0,17.0,0.0,1,24.0,50377728.0,623.0,0,0,4,0.0,0.0,0.0,0.0,1
1453255578,5.0,59.0,0.0,1,1.0,115306496.0,29.0,0,0,4,0.0,1.0,0.0,0.0,1
1306926524,5.0,9.0,3.99,3,6.0,1247348736.0,16.0,0,0,12,0.0,0.0,1.0,0.0,0
994821642,4.0,1305.0,0.0,1,1.0,148230144.0,665.0,0,0,17,0.0,0.0,0.0,0.0,1
1236581367,3.5,760.0,0.0,1,1.0,9545728.0,0.0,0,0,4,0.0,0.0,1.0,0.0,0
1162344824,3.5,34.0,0.0,1,1.0,511702016.0,706.0,0,0,4,0.0,1.0,0.0,0.0,1
1083364731,3.0,64.0,0.0,1,4.0,340012032.0,1198.0,0,0,4,0.0,0.0,0.0,0.0,1
1446187406,3.5,860.0,0.0,2,1.0,162246656.0,0.0,0,0,9,1.0,0.0,0.0,0.0,0
1067218435,5.0,57.0,0.0,1,11.0,118942720.0,222.0,0,0,4,1.0,0.0,0.0,0.0,1
1317407661,4.0,670.0,0.0,2,1.0,140309504.0,398.0,0,0,4,0.0,0.0,1.0,0.0,1
347024989,3.5,96.0,0.0,1,1.0,52686848.0,217.0,0,0,4,0.0,1.0,0.0,0.0,1
583042071,4.5,85.0,3.99,13,7.0,51515392.0,1776.0,0,0,4,0.0,0.0,0.0,1.0,0
1171392377,5.0,23.0,0.0,115,1.0,73707520.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
1209667789,4.5,80.0,0.0,1,1.0,223605760.0,80.0,0,0,4,1.0,0.0,0.0,0.0,1
856200108,5.0,10.0,5.99,4,1.0,209945600.0,1889.0,0,0,4,0.0,1.0,0.0,0.0,0
845172245,4.0,64.0,0.0,2,1.0,334077952.0,896.0,0,0,12,0.0,0.0,1.0,0.0,1
453448185,4.0,19.0,0.0,1,1.0,11160691.0,0.0,0,0,12,0.0,0.0,1.0,0.0,0
1132149077,5.0,30.0,0.0,1,1.0,6806528.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
1329813827,4.5,1990.0,0.0,2,1.0,281435136.0,244.0,0,0,17,0.0,1.0,0.0,0.0,1
765926660,4.0,42.0,0.0,115,1.0,56225792.0,509.0,0,0,4,0.0,0.0,0.0,0.0,1
1096500036,4.0,35.0,0.0,3,1.0,20905984.0,0.0,0,0,4,0.0,0.0,0.0,1.0,0
1356011432,5.0,1032.0,0.0,2,5.0,116955136.0,294.0,0,0,9,0.0,0.0,0.0,0.0,1
1127090951,5.0,62.0,0.0,1,9.0,79873024.0,8.0,0,0,4,1.0,0.0,0.0,0.0,0
1140513212,4.0,89.0,3.99,13,5.0,762607616.0,142.0,0,0,9,0.0,0.0,0.0,1.0,0
1001088781,2.5,9.0,0.0,2,1.0,22608896.0,1245.0,0,0,4,0.0,0.0,0.0,1.0,1
1064023974,4.0,403.0,0.0,1,1.0,101362688.0,121.0,0,0,12,0.0,0.0,0.0,0.0,1
880786305,4.0,12.0,0.0,3,1.0,18718720.0,468.0,0,0,4,1.0,0.0,0.0,0.0,1
457981017,3.5,8.0,0.0,1,1.0,12104704.0,2008.0,0,0,12,0.0,1.0,0.0,0.0,1
1444846713,5.0,27.0,0.0,1,1.0,446723072.0,40.0,0,0,12,0.0,0.0,0.0,0.0,1
363480718,3.5,6230.0,1.99,1,1.0,12067083.0,143.0,0,0,9,0.0,0.0,1.0,0.0,1
901259343,3.0,8.0,0.0,21,1.0,24719360.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
457264709,4.5,6631.0,0.0,4,30.0,27783168.0,1582.0,0,0,4,0.0,0.0,0.0,0.0,1
958799414,3.5,47.0,0.0,1,1.0,34126848.0,1352.0,0,0,4,0.0,1.0,0.0,0.0,1
1391022038,4.5,744.0,0.0,1,8.0,179507200.0,151.0,0,0,17,0.0,0.0,0.0,0.0,1
1123413069,4.5,151.0,0.0,4,44.0,133462016.0,951.0,0,0,4,0.0,1.0,0.0,0.0,1
994354970,4.5,107.0,0.99,1,1.0,12099584.0,269.0,0,0,12,0.0,0.0,0.0,0.0,0
1239305464,4.5,15420.0,0.0,3,3.0,146942976.0,607.0,0,1,4,0.0,1.0,0.0,0.0,1
1437116394,5.0,5.0,0.99,1,1.0,104446976.0,12.0,0,0,9,0.0,0.0,0.0,0.0,0
960112485,4.0,14.0,0.0,4,1.0,11683840.0,1610.0,0,0,4,0.0,0.0,0.0,0.0,1
1418337676,4.0,382.0,0.0,3,1.0,192766976.0,194.0,0,0,9,0.0,1.0,0.0,0.0,1
1137545277,4.5,1123.0,0.0,1,1.0,446633984.0,999.0,0,0,9,0.0,0.0,1.0,0.0,1
879954175,2.0,12.0,0.0,1,1.0,21214208.0,1587.0,0,0,4,0.0,0.0,0.0,0.0,0
1094591345,3.5,439776.0,0.0,2,9.0,281521152.0,1121.0,0,0,9,0.0,0.0,0.0,0.0,1
1077052682,4.5,61.0,0.0,38,1.0,83073024.0,573.0,0,0,4,1.0,0.0,0.0,0.0,1
957152118,4.5,1041.0,0.0,1,4.0,47312896.0,1285.0,0,0,4,0.0,1.0,0.0,0.0,1
1145180980,4.0,16.0,0.0,5,1.0,57871360.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
1084530345,3.5,334.0,0.0,1,25.0,118945792.0,760.0,0,0,4,0.0,0.0,0.0,0.0,1
878899919,3.5,8.0,0.0,21,1.0,14663680.0,0.0,0,0,4,0.0,1.0,0.0,0.0,1
912945408,3.5,13.0,0.0,1,1.0,1115136000.0,35.0,0,0,12,0.0,0.0,1.0,0.0,0
1139225761,4.5,15.0,0.0,30,1.0,215323648.0,930.0,0,0,4,0.0,0.0,0.0,1.0,1
414396969,2.0,312.0,0.0,20,1.0,6435840.0,2419.0,0,1,4,1.0,0.0,0.0,0.0,0
1093500939,2.5,28.0,0.0,1,1.0,185362432.0,330.0,0,0,12,0.0,0.0,0.0,0.0,1
1471012625,5.0,22.0,0.0,1,1.0,68484096.0,0.0,0,0,12,0.0,0.0,1.0,0.0,0
672150402,4.5,400787.0,0.0,3,18.0,202785792.0,1925.0,0,0,9,0.0,0.0,1.0,0.0,1
1091605592,4.0,21.0,0.0,1,1.0,19589120.0,151.0,0,0,4,0.0,0.0,0.0,0.0,1
532137941,3.5,7.0,1.99,2,1.0,6299648.0,1307.0,0,0,4,0.0,0.0,0.0,1.0,0
1192981433,4.5,1293.0,0.0,2,1.0,500312064.0,431.0,0,0,9,0.0,0.0,0.0,0.0,1
1299471677,4.5,22.0,0.0,1,1.0,70460416.0,0.0,0,0,4,0.0,0.0,1.0,0.0,0
775273884,3.5,235.0,0.0,1,1.0,131681280.0,1921.0,0,0,12,0.0,0.0,0.0,1.0,0
1213483304,4.5,249.0,0.0,1,1.0,334059520.0,586.0,0,0,12,0.0,0.0,0.0,0.0,1
1312336623,3.0,190.0,0.0,1,1.0,455411712.0,281.0,0,0,17,0.0,0.0,0.0,1.0,1
573480431,4.5,8.0,0.0,2,1.0,46948352.0,0.0,1,0,4,0.0,0.0,1.0,0.0,1
1065519317,5.0,961.0,2.99,1,1.0,62851072.0,217.0,0,0,12,1.0,0.0,0.0,0.0,0
722772796,2.5,12.0,0.0,2,2.0,10346496.0,282.0,0,0,4,0.0,0.0,0.0,1.0,0
1039364911,4.5,11.0,0.0,1,1.0,304660480.0,0.0,0,0,9,0.0,0.0,0.0,0.0,1
